marker,pvalue
CD4CM_CD62L_Unstim,0.582595741630551
CD4CM_CD62L_IL246,0.750661641766968
CD4CM_CD62L_IL18,0.0499300476885362
CD4CM_HK2_Unstim,0.133381494551277
CD4CM_HK2_IL246,0.615926214710089
CD4CM_HK2_IL18,0.402375552868681
CD4CM_CD63_Unstim,0.86814967784068
CD4CM_CD63_IL18,0.370332955952987
CD4EM_VDAC1_Unstim,0.593612197667221
CD4EM_VDAC1_IL246,0.178620707777503
CD4EM_VDAC1_IL18,0.164838288529439
CD4EM_GLUT1_Unstim,0.577123533099424
CD4EM_GLUT1_IL246,0.702668934191952
CD4EM_GLUT1_IL18,0.960151575468431
CD4EM_CPT1a_Unstim,0.104203281939575
CD4EM_CPT1a_IL246,0.126294385437418
CD4EM_CPT1a_IL18,0.762820710810605
CD4EM_pCREB_Unstim,0.0662610470779405
CD4EM_pCREB_IL246,0.526383955400716
CD4EM_pCREB_IL18,0.237549434579061
CD4EM_pSTAT5_Unstim,0.655833259247299
CD4EM_pSTAT5_IL246,0.518585864918995
CD4EM_pP38_Unstim,0.691384981860734
CD4EM_pSTAT1_Unstim,1
CD4EM_pSTAT3_Unstim,0.414461450268001
CD4EM_pSTAT3_IL246,0.840032405029695
CD4EM_prpS6_Unstim,0.750661641766968
CD4EM_prpS6_IL246,0.0756180130203212
CD4EM_prpS6_IL18,0.510847902965791
CD4EM_PD-L1_Unstim,0.00599626518571167
CD4EM_PD-L1_IL246,0.610313217181188
CD4EM_PD-L1_IL18,0.204416209549561
CD4EM_CD44_Unstim,0.138629386857824
CD4EM_CD44_IL246,0.380292847669709
CD4EM_CD44_IL18,0.156494249572978
CD4EM_pNFkB_Unstim,0.976084579464047
CD4EM_pNFkB_IL246,0.579856610206567
CD4EM_pNFkB_IL18,0.475550655835523
CD4EM_pERK1-2_Unstim,0.299565914792318
CD4EM_pERK1-2_IL246,0.818222691900771
CD4EM_pERK1-2_IL18,0.909303992067766
CD4EM_pSTAT6_Unstim,0.310449032807584
CD4EM_pSTAT6_IL246,0.664519319175315
CD4EM_pPLCg1_Unstim,0.0611198766330978
CD4EM_pPLCg1_IL246,0.890320310937095
CD4EM_pPLCg1_IL18,0.510847902965791
CD4EM_CXCR4_Unstim,0.534241511746364
CD4EM_CXCR4_IL246,0.441634551679392
CD4EM_CXCR4_IL18,0.836908786708897
CD4EM_CD62L_Unstim,0.858794489743641
CD4EM_CD62L_IL246,0.676171003421774
CD4EM_CD62L_IL18,0.434551300125285
CD4EM_HK2_Unstim,0.078287620198006
CD4EM_HK2_IL246,0.43926615230454
CD4EM_HK2_IL18,0.988838162851015
CD4EM_CD63_Unstim,0.877100202484927
CD4EM_CD63_IL18,0.375287027242724
CD4Naive_VDAC1_Unstim,0.19187809758831
CD4Naive_VDAC1_IL246,0.0983739358730545
CD4Naive_VDAC1_IL18,0.183839478525311
CD4Naive_GLUT1_Unstim,0.444010246243814
CD4Naive_GLUT1_IL246,0.802728974419084
CD4Naive_GLUT1_IL18,0.992027131803755
CD4Naive_CPT1a_Unstim,0.0511000397576754
CD4Naive_CPT1a_IL246,0.277831102677552
CD4Naive_CPT1a_IL18,0.485495257693284
CD4Naive_pCREB_Unstim,0.0736646620492062
CD4Naive_pCREB_IL246,0.389035085656987
CD4Naive_pCREB_IL18,0.358971030378022
CD4Naive_pSTAT5_Unstim,0.705636302240363
CD4Naive_pSTAT5_IL246,0.429865808905232
CD4Naive_pP38_Unstim,0.984268314153986
CD4Naive_pSTAT1_Unstim,1
CD4Naive_pSTAT1_IL246,0.242346044876876
CD4Naive_pSTAT3_Unstim,0.0131789557069373
CD4Naive_pSTAT3_IL246,0.890320310937095
CD4Naive_prpS6_Unstim,0.815118054294526
CD4Naive_prpS6_IL246,0.0824353931148941
CD4Naive_prpS6_IL18,0.422892873590559
CD4Naive_PD-L1_Unstim,0.0255909459392528
CD4Naive_PD-L1_IL246,0.596381138792308
CD4Naive_PD-L1_IL18,0.239140796287597
CD4Naive_CD44_Unstim,0.178620707777503
CD4Naive_CD44_IL246,0.100012246401074
CD4Naive_CD44_IL18,0.151872253875459
CD4Naive_pNFkB_Unstim,0.992027131803755
CD4Naive_pNFkB_IL246,0.436905063439822
CD4Naive_pNFkB_IL18,0.588092045381718
CD4Naive_pERK1-2_Unstim,0.135349574599272
CD4Naive_pERK1-2_IL246,0.257143158023081
CD4Naive_pERK1-2_IL18,0.871399304978956
CD4Naive_pSTAT6_Unstim,0.96854274340656
CD4Naive_pSTAT6_IL246,0.43926615230454
CD4Naive_pPLCg1_Unstim,0.0310509463637734
CD4Naive_pPLCg1_IL246,0.799639305033235
CD4Naive_pPLCg1_IL18,0.354798605082412
CD4Naive_CXCR4_Unstim,0.0153411865749192
CD4Naive_CXCR4_IL246,0.458416719284724
CD4Naive_CXCR4_IL18,0.969709875966582
CD4Naive_CD62L_Unstim,0.411419680826386
CD4Naive_CD62L_IL246,0.960151575468431
CD4Naive_CD62L_IL18,0.0756180130203212
CD4Naive_HK2_Unstim,0.0845751219429818
CD4Naive_HK2_IL246,0.309032476924964
CD4Naive_HK2_IL18,0.579856610206567
CD4Naive_CD63_Unstim,0.96854274340656
CD4Naive_CD63_IL18,0.551956735433732
CD4Trm_VDAC1_Unstim,0.613116879933122
CD4Trm_VDAC1_IL246,0.604723040503763
CD4Trm_VDAC1_IL18,0.367407965568813
CD4Trm_GLUT1_Unstim,0.658723518001446
CD4Trm_GLUT1_IL246,0.995216228130815
CD4Trm_GLUT1_IL18,0.765869777407176
CD4Trm_CPT1a_Unstim,0.444001089944396
CD4Trm_CPT1a_IL246,0.425209793360395
CD4Trm_CPT1a_IL18,0.395671351592373
CD4Trm_pCREB_Unstim,0.217539464767142
CD4Trm_pCREB_IL246,0.753695741443526
CD4Trm_pCREB_IL18,0.485497011388337
CD4Trm_pSTAT5_Unstim,0.934694479460898
CD4Trm_pSTAT5_IL246,0.0983739358730545
CD4Trm_pP38_Unstim,0.354093350390241
CD4Trm_pP38_IL18,0.899078810704748
CD4Trm_pSTAT1_Unstim,1
CD4Trm_pSTAT1_IL246,0.672148958086199
CD4Trm_pSTAT3_Unstim,0.616216877367236
CD4Trm_pSTAT3_IL246,0.912473191793352
CD4Trm_prpS6_Unstim,0.982460810824673
CD4Trm_prpS6_IL246,0.0730231710815322
CD4Trm_prpS6_IL18,0.56625236764081
CD4Trm_PD-L1_Unstim,0.12432432128405
CD4Trm_PD-L1_IL246,0.985649372213776
CD4Trm_PD-L1_IL18,0.380292847669709
CD4Trm_CD44_Unstim,0.400133287460087
CD4Trm_CD44_IL246,0.852551610240599
CD4Trm_CD44_IL18,0.340437499568846
CD4Trm_pNFkB_Unstim,0.818222691900771
CD4Trm_pNFkB_IL246,0.799639305033235
CD4Trm_pNFkB_IL18,0.928339604900944
CD4Trm_pERK1-2_Unstim,0.339711634058821
CD4Trm_pERK1-2_IL246,0.417061709625802
CD4Trm_pERK1-2_IL18,0.560840103411551
CD4Trm_pSTAT6_Unstim,0.310449032807584
CD4Trm_pSTAT6_IL246,0.824440480214067
CD4Trm_pPLCg1_Unstim,0.0928080082002197
CD4Trm_pPLCg1_IL246,0.771978760057143
CD4Trm_pPLCg1_IL18,0.960151575468431
CD4Trm_CXCR4_Unstim,0.312849887642495
CD4Trm_CXCR4_IL246,0.427534109678624
CD4Trm_CXCR4_IL18,0.478026717100792
CD4Trm_CD62L_Unstim,0.92675151076034
CD4Trm_CD62L_IL246,0.219034693433886
CD4Trm_CD62L_IL18,0.86825264596516
CD4Trm_HK2_Unstim,0.340437499568846
CD4Trm_HK2_IL246,0.409147411161023
CD4Trm_HK2_IL18,0.632899442688019
CD4Trm_CD63_Unstim,0.318313600415982
CD4Trm_CD63_IL246,0.918000750001359
CD4Trm_CD63_IL18,0.399041484511026
Ki67CD4Tcell_VDAC1_Unstim,0.334398388219887
Ki67CD4Tcell_VDAC1_IL246,0.744605039689974
Ki67CD4Tcell_VDAC1_IL18,0.183839478525311
Ki67CD4Tcell_GLUT1_Unstim,0.765869777407176
Ki67CD4Tcell_GLUT1_IL246,0.673250666965161
Ki67CD4Tcell_GLUT1_IL18,0.906136147501942
Ki67CD4Tcell_CPT1a_Unstim,0.0856614009335763
Ki67CD4Tcell_CPT1a_IL246,0.0686577447080299
Ki67CD4Tcell_CPT1a_IL18,0.294071885104695
Ki67CD4Tcell_pCREB_Unstim,0.0421020485417936
Ki67CD4Tcell_pCREB_IL246,0.386838138651972
Ki67CD4Tcell_pCREB_IL18,0.655833259247299
Ki67CD4Tcell_pSTAT5_Unstim,0.784238871255419
Ki67CD4Tcell_pSTAT5_IL246,0.696747810580789
Ki67CD4Tcell_pP38_Unstim,0.878354340274465
Ki67CD4Tcell_pP38_IL18,0.248880559079675
Ki67CD4Tcell_pSTAT1_Unstim,1
Ki67CD4Tcell_pSTAT1_IL246,0.931515123640381
Ki67CD4Tcell_pSTAT3_Unstim,0.0728686035393884
Ki67CD4Tcell_pSTAT3_IL246,0.76892247532419
Ki67CD4Tcell_prpS6_Unstim,0.852551610240599
Ki67CD4Tcell_prpS6_IL246,0.208725218758436
Ki67CD4Tcell_prpS6_IL18,0.670335248664544
Ki67CD4Tcell_PD-L1_Unstim,0.0445872541113079
Ki67CD4Tcell_PD-L1_IL246,0.702668934191952
Ki67CD4Tcell_PD-L1_IL18,0.328428775890391
Ki67CD4Tcell_CD44_Unstim,0.0711252323614341
Ki67CD4Tcell_CD44_IL246,0.778101911119967
Ki67CD4Tcell_CD44_IL18,0.0905013310760667
Ki67CD4Tcell_pNFkB_Unstim,0.555480438909958
Ki67CD4Tcell_pNFkB_IL246,0.404625335907564
Ki67CD4Tcell_pNFkB_IL18,0.753695741443526
Ki67CD4Tcell_pERK1-2_Unstim,0.412095827998147
Ki67CD4Tcell_pERK1-2_IL246,0.976084099016781
Ki67CD4Tcell_pERK1-2_IL18,0.48050099048309
Ki67CD4Tcell_pSTAT6_Unstim,0.310449032807584
Ki67CD4Tcell_pSTAT6_IL246,0.621561766095664
Ki67CD4Tcell_pPLCg1_Unstim,0.202992537639162
Ki67CD4Tcell_pPLCg1_IL246,0.83378773741967
Ki67CD4Tcell_pPLCg1_IL18,0.790389278545982
Ki67CD4Tcell_CXCR4_Unstim,0.732539435244884
Ki67CD4Tcell_CXCR4_IL246,0.87769868410232
Ki67CD4Tcell_CXCR4_IL18,0.661618883749257
Ki67CD4Tcell_CD62L_Unstim,0.194614266040038
Ki67CD4Tcell_CD62L_IL246,0.166057140681837
Ki67CD4Tcell_CD62L_IL18,0.887162168835953
Ki67CD4Tcell_HK2_Unstim,0.781168687613797
Ki67CD4Tcell_HK2_IL246,0.113914365021148
Ki67CD4Tcell_HK2_IL18,0.528996566896434
Ki67CD4Tcell_CD63_Unstim,0.904510495489928
Ki67CD4Tcell_CD63_IL246,0.426383751564055
Ki67CD4Tcell_CD63_IL18,0.301401064151024
Th1_VDAC1_Unstim,0.332400792506407
Th1_VDAC1_IL246,0.0662610470779405
Th1_VDAC1_IL18,0.113003098172077
Th1_GLUT1_Unstim,0.574396540495506
Th1_GLUT1_IL246,0.292236547075381
Th1_GLUT1_IL18,0.510847902965791
Th1_CPT1a_Unstim,0.0568315919681906
Th1_CPT1a_IL246,0.563550009672941
Th1_CPT1a_IL18,0.775038586934566
Th1_pCREB_Unstim,0.0920339281496106
Th1_pCREB_IL246,0.402375552868681
Th1_pCREB_IL18,0.309032476924964
Th1_pSTAT5_Unstim,0.68202627682848
Th1_pSTAT5_IL246,0.232820280130848
Th1_pP38_Unstim,0.459874303570106
Th1_pP38_IL18,0.829792650656826
Th1_pSTAT1_Unstim,1
Th1_pSTAT1_IL246,0.496696193753737
Th1_pSTAT3_Unstim,0.022791703554555
Th1_pSTAT3_IL246,0.542157849073222
Th1_prpS6_Unstim,0.963337107236902
Th1_prpS6_IL246,0.0803397637969424
Th1_prpS6_IL18,0.590849156037018
Th1_PD-L1_Unstim,0.00848662449680287
Th1_PD-L1_IL246,0.596381138792308
Th1_PD-L1_IL18,0.0943718445917055
Th1_CD44_Unstim,0.0437454452512173
Th1_CD44_IL246,0.262212058050053
Th1_CD44_IL18,0.147354943934225
Th1_pNFkB_Unstim,0.944234472673077
Th1_pNFkB_IL246,0.436905063439822
Th1_pNFkB_IL18,0.560853883202473
Th1_pERK1-2_Unstim,0.0975224547216303
Th1_pERK1-2_IL246,0.726531118030919
Th1_pERK1-2_IL18,0.988838162851015
Th1_pSTAT6_Unstim,0.90808916993798094
Th1_pSTAT6_IL246,0.956966679808893
Th1_pPLCg1_Unstim,0.06223284946885
Th1_pPLCg1_IL246,0.624387914964712
Th1_pPLCg1_IL18,0.358971030378022
Th1_CXCR4_Unstim,0.125306335721671
Th1_CXCR4_IL246,0.378126295324477
Th1_CXCR4_IL18,0.741582624034379
Th1_CD62L_Unstim,0.871399304978956
Th1_CD62L_IL246,0.182524319068546
Th1_CD62L_IL18,0.690845105016855
Th1_HK2_Unstim,0.18782705094624
Th1_HK2_IL246,0.158844886026367
Th1_HK2_IL18,0.585340896924458
Th1_CD63_Unstim,0.258140300613432
Th1_CD63_IL246,0.890037539529546
Th1_CD63_IL18,0.275310134791524
Th2_VDAC1_Unstim,0.918815982187917
Th2_VDAC1_IL246,0.0274973468487722
Th2_VDAC1_IL18,0.211634227547474
Th2_GLUT1_Unstim,0.627219600381938
Th2_GLUT1_IL246,0.397898550265352
Th2_GLUT1_IL18,0.579856610206567
Th2_CPT1a_Unstim,0.057353543030824
Th2_CPT1a_IL246,0.0736649516415017
Th2_CPT1a_IL18,0.488001079331823
Th2_pCREB_Unstim,0.0991903918969615
Th2_pCREB_IL246,0.47308164577615
Th2_pCREB_IL18,0.495554903536282
Th2_pSTAT5_Unstim,0.738564189495056
Th2_pSTAT5_IL246,0.91564395944384
Th2_pP38_Unstim,0.308130109776162
Th2_pP38_IL18,0.806026372899598
Th2_pSTAT1_Unstim,0.337708248249822
Th2_pSTAT1_IL246,0.352617470491396
Th2_pSTAT3_Unstim,0.0499388852888318
Th2_pSTAT3_IL246,0.104203281939575
Th2_prpS6_Unstim,0.8494181952811
Th2_prpS6_IL246,0.10591827016464
Th2_prpS6_IL18,0.585340896924458
Th2_PD-L1_Unstim,0.162420810525288
Th2_PD-L1_IL246,0.123348320852666
Th2_PD-L1_IL18,0.521178579730983
Th2_CD44_Unstim,0.161222148353689
Th2_CD44_IL246,0.178620707777503
Th2_CD44_IL18,0.141853625445787
Th2_pNFkB_Unstim,0.604723040503763
Th2_pNFkB_IL246,0.413699423022851
Th2_pNFkB_IL18,0.326454358333454
Th2_pERK1-2_Unstim,0.684955145182027
Th2_pERK1-2_IL246,0.579856610206567
Th2_pERK1-2_IL18,0.738564189495056
Th2_pSTAT6_Unstim,0.61081202274342
Th2_pSTAT6_IL246,0.650068210836015
Th2_pPLCg1_Unstim,0.110303735880012
Th2_pPLCg1_IL246,0.784238871255419
Th2_pPLCg1_IL18,0.427534109678624
Th2_CXCR4_Unstim,0.992027131803755
Th2_CXCR4_IL246,0.465717113964911
Th2_CXCR4_IL18,0.676171003421774
Th2_CD62L_Unstim,0.513420502681914
Th2_CD62L_IL246,0.676171003421774
Th2_CD62L_IL18,0.149600590275726
Th2_HK2_Unstim,0.771978760057143
Th2_HK2_IL246,0.0319986090882411
Th2_HK2_IL18,0.635747529884173
Th2_CD63_Unstim,0.789147474735318
Th2_CD63_IL246,0.179890452139847
Th2_CD63_IL18,0.255363657119158
Th17_VDAC1_Unstim,0.373816055104529
Th17_VDAC1_IL246,0.37167238211507603
Th17_VDAC1_IL18,0.129294958023327
Th17_GLUT1_Unstim,0.503170709872556
Th17_GLUT1_IL246,0.448783458255733
Th17_GLUT1_IL18,0.921989297483472
Th17_CPT1a_Unstim,0.0594813691577446
Th17_CPT1a_IL246,0.0542807776430008
Th17_CPT1a_IL18,0.498086647681776
Th17_pCREB_Unstim,0.0668536635532525
Th17_pCREB_IL246,0.9029697956152
Th17_pCREB_IL18,0.250491003577278
Th17_pSTAT5_Unstim,0.874548000697731
Th17_pSTAT5_IL246,0.714565143878602
Th17_pP38_Unstim,0.971998830797386
Th17_pP38_IL18,0.699810110073835
Th17_pSTAT1_Unstim,1
Th17_pSTAT1_IL246,0.484565776350092
Th17_pSTAT3_Unstim,0.0630385937659029
Th17_pSTAT3_IL246,0.91564395944384
Th17_prpS6_Unstim,0.91564395944384
Th17_prpS6_IL246,0.10591827016464
Th17_prpS6_IL18,0.451180943658404
Th17_PD-L1_Unstim,0.0198965395767579
Th17_PD-L1_IL246,0.0920339281496106
Th17_PD-L1_IL18,0.840032405029695
Th17_CD44_Unstim,0.0959567335445495
Th17_CD44_IL246,0.963337107236902
Th17_CD44_IL18,0.129294958023327
Th17_pNFkB_Unstim,0.928339604900944
Th17_pNFkB_IL246,0.613116879933122
Th17_pNFkB_IL18,0.544809569063388
Th17_pERK1-2_Unstim,0.218958296087861
Th17_pERK1-2_IL246,0.890320310937095
Th17_pERK1-2_IL18,0.896641769244521
Th17_pSTAT6_Unstim,0.310449032807584
Th17_pSTAT6_IL246,0.824440480214067
Th17_pPLCg1_Unstim,0.035338575894443
Th17_pPLCg1_IL246,0.687900758741793
Th17_pPLCg1_IL18,0.425209793360395
Th17_CXCR4_Unstim,0.45358566016082
Th17_CXCR4_IL246,0.332400792506407
Th17_CXCR4_IL18,0.652948144573378
Th17_CD62L_Unstim,0.202994353058041
Th17_CD62L_IL246,0.963337107236902
Th17_CD62L_IL18,0.735549778988347
Th17_HK2_Unstim,0.115754249411397
Th17_HK2_IL246,0.380292847669709
Th17_HK2_IL18,0.711584447962303
Th17_CD63_Unstim,0.668047907003327
Th17_CD63_IL246,0.357142553596664
Th17_CD63_IL18,0.462618888583651
Treg_VDAC1_Unstim,0.953782471004331
Treg_VDAC1_LPS,0.563550009672941
Treg_VDAC1_IL246,0.699706090183384
Treg_VDAC1_IL18,0.391239609667494
Treg_GLUT1_Unstim,0.887162168835953
Treg_GLUT1_LPS,0.799639305033235
Treg_GLUT1_IL246,0.460843027613501
Treg_GLUT1_IL18,0.887162168835953
Treg_CPT1a_Unstim,0.00676869936716176
Treg_CPT1a_LPS,0.06223284946885
Treg_CPT1a_IL246,0.0920339281496106
Treg_CPT1a_IL18,0.815118054294526
Treg_pCREB_Unstim,0.0356876339467189
Treg_pCREB_LPS,0.762820710810605
Treg_pCREB_IL246,0.890320310937095
Treg_pCREB_IL18,0.422892873590559
Treg_pSTAT5_Unstim,0.91564395944384
Treg_pSTAT5_IL246,0.906136147501942
Treg_pP38_Unstim,0.370931193604556
Treg_pP38_LPS,0.374672310189126
Treg_pP38_IL18,0.847120178948378
Treg_pSTAT1_Unstim,1
Treg_pSTAT1_IL246,0.711483633418839
Treg_pSTAT3_Unstim,0.0469255343695642
Treg_pSTAT3_IL246,0.197378952696815
Treg_prpS6_Unstim,0.805821730486154
Treg_prpS6_LPS,0.222046323155876
Treg_prpS6_IL246,0.146241828508855
Treg_prpS6_IL18,0.720539575916124
Treg_PD-L1_Unstim,0.00790612014018217
Treg_PD-L1_LPS,0.979272529605356
Treg_PD-L1_IL246,0.120456189965836
Treg_PD-L1_IL18,0.147354943934225
Treg_CD44_Unstim,0.146241828508855
Treg_CD44_LPS,0.526383955400716
Treg_CD44_IL246,0.708608153756181
Treg_CD44_IL18,0.240739663143208
Treg_pNFkB_Unstim,0.884005817422193
Treg_pNFkB_LPS,0.382467011130968
Treg_pNFkB_IL246,0.858825377880147
Treg_pNFkB_IL18,0.495554903536282
Treg_pERK1-2_Unstim,0.493030046480314
Treg_pERK1-2_LPS,0.91247327938168
Treg_pERK1-2_IL246,0.684961136242108
Treg_pERK1-2_IL18,0.493030046480314
Treg_pSTAT6_Unstim,0.96854274340656
Treg_pSTAT6_IL246,0.925163855138325
Treg_pPLCg1_Unstim,0.0542807776430008
Treg_pPLCg1_LPS,0.534241511746364
Treg_pPLCg1_IL246,0.753695741443526
Treg_pPLCg1_IL18,0.316698222283263
Treg_CXCR4_Unstim,0.344502151013611
Treg_CXCR4_LPS,0.641459860324881
Treg_CXCR4_IL246,0.382467011130968
Treg_CXCR4_IL18,0.217539926950192
Treg_CD62L_Unstim,0.714565143878602
Treg_CD62L_LPS,0.503170709872556
Treg_CD62L_IL246,0.9665232243378
Treg_CD62L_IL18,0.019063777445591
Treg_HK2_Unstim,0.475550655835523
Treg_HK2_LPS,0.836908786708897
Treg_HK2_IL246,0.478026717100792
Treg_HK2_IL18,0.420583363729758
Treg_CD63_Unstim,0.75120643432296
Treg_CD63_IL246,0.506518482994129
Treg_CD63_IL18,0.515867365684171
CD8Tcell_VDAC1_Unstim,0.326454358333454
CD8Tcell_VDAC1_IL246,0.0723859727514718
CD8Tcell_VDAC1_IL18,0.134418584459558
CD8Tcell_GLUT1_Unstim,0.220536821456499
CD8Tcell_GLUT1_IL246,0.610313217181188
CD8Tcell_GLUT1_IL18,0.893480194257099
CD8Tcell_CPT1a_Unstim,0.0650887955514147
CD8Tcell_CPT1a_IL246,0.0776131297846547
CD8Tcell_CPT1a_IL18,0.515999831238447
CD8Tcell_pCREB_Unstim,0.118557780059861
CD8Tcell_pCREB_IL246,0.425209793360395
CD8Tcell_pCREB_IL18,0.93787350347989
CD8Tcell_pSTAT5_Unstim,0.928339604900944
CD8Tcell_pSTAT5_IL246,0.988838162851015
CD8Tcell_pP38_Unstim,0.599534035373429
CD8Tcell_pSTAT1_Unstim,1
CD8Tcell_pSTAT1_IL246,0.605835229317862
CD8Tcell_pSTAT3_Unstim,0.7410515065811
CD8Tcell_pSTAT3_IL246,0.563549617781498
CD8Tcell_prpS6_Unstim,0.778101911119967
CD8Tcell_prpS6_IL246,0.109415354519088
CD8Tcell_prpS6_IL18,0.4322048771206
CD8Tcell_PD-L1_Unstim,0.171000388623915
CD8Tcell_PD-L1_IL246,0.679096219595826
CD8Tcell_PD-L1_IL18,0.253801909716629
CD8Tcell_CD44_Unstim,0.588092045381718
CD8Tcell_CD44_IL246,0.148474524669287
CD8Tcell_CD44_IL18,0.178620707777503
CD8Tcell_pNFkB_Unstim,0.577123533099424
CD8Tcell_pNFkB_IL246,0.627219600381938
CD8Tcell_pNFkB_IL18,0.54746771517458
CD8Tcell_pERK1-2_Unstim,0.698216285816488
CD8Tcell_pERK1-2_IL246,0.871399304978956
CD8Tcell_pERK1-2_IL18,0.747631393361605
CD8Tcell_pSTAT6_Unstim,0.310449032807584
CD8Tcell_pSTAT6_IL246,0.258825180177933
CD8Tcell_pPLCg1_Unstim,0.0874977539830995
CD8Tcell_pPLCg1_IL246,0.884005817422193
CD8Tcell_pPLCg1_IL18,0.344502151013611
CD8Tcell_CXCR4_Unstim,0.0736649516415017
CD8Tcell_CXCR4_IL246,0.413699423022851
CD8Tcell_CXCR4_IL18,0.607515259704567
CD8Tcell_CD62L_Unstim,0.446393220396589
CD8Tcell_CD62L_IL246,0.156494249572978
CD8Tcell_CD62L_IL18,0.588092045381718
CD8Tcell_HK2_Unstim,0.510847902965791
CD8Tcell_HK2_IL246,0.992027131803755
CD8Tcell_HK2_IL18,0.384648777588793
CD8Tcell_CD63_Unstim,0.390696346137611
CD8Tcell_CD63_IL246,0.474241985019826
CD8Tcell_CD63_IL18,0.493014839287582
CD8CM_VDAC1_Unstim,0.515999831238447
CD8CM_VDAC1_IL246,0.0860264107170679
CD8CM_VDAC1_IL18,0.113003098172077
CD8CM_GLUT1_Unstim,0.858825377880147
CD8CM_GLUT1_IL246,0.468164856008467
CD8CM_GLUT1_IL18,0.950598999767901
CD8CM_CPT1a_Unstim,0.127288491640477
CD8CM_CPT1a_IL246,0.0266658130345998
CD8CM_CPT1a_IL18,0.286776780711738
CD8CM_pCREB_Unstim,0.0467517489207673
CD8CM_pCREB_IL246,0.824440480214067
CD8CM_pCREB_IL18,0.610313217181188
CD8CM_pSTAT5_Unstim,0.687900758741793
CD8CM_pSTAT5_IL246,0.574396540495506
CD8CM_pP38_Unstim,0.725220791559553
CD8CM_pP38_IL18,0.841386693062714
CD8CM_pSTAT1_Unstim,1
CD8CM_pSTAT3_Unstim,0.875221449381193
CD8CM_pSTAT3_IL246,0.714565143878602
CD8CM_prpS6_Unstim,0.950598999767901
CD8CM_prpS6_IL246,0.0817319803786288
CD8CM_prpS6_IL18,0.729533200807795
CD8CM_PD-L1_Unstim,0.0304326405396005
CD8CM_PD-L1_IL246,0.460843027613501
CD8CM_PD-L1_IL18,0.0552894022018151
CD8CM_CD44_Unstim,0.113914365021148
CD8CM_CD44_IL246,0.139697800470746
CD8CM_CD44_IL18,0.149600590275726
CD8CM_pNFkB_Unstim,0.448783458255733
CD8CM_pNFkB_IL246,0.31093731710863
CD8CM_pNFkB_IL18,0.513420502681914
CD8CM_pERK1-2_Unstim,0.861965633643061
CD8CM_pERK1-2_IL246,0.812016317013839
CD8CM_pERK1-2_IL18,0.61874118801312
CD8CM_pSTAT6_Unstim,0.310449032807584
CD8CM_pSTAT6_IL246,0.515999831238447
CD8CM_pPLCg1_Unstim,0.156494249572978
CD8CM_pPLCg1_IL246,0.9029697956152
CD8CM_pPLCg1_IL18,0.593612197667221
CD8CM_CXCR4_Unstim,0.0838569411592905
CD8CM_CXCR4_IL246,0.778101911119967
CD8CM_CXCR4_IL18,0.299624190045149
CD8CM_CD62L_Unstim,0.601936592328434
CD8CM_CD62L_IL246,0.358971030378022
CD8CM_CD62L_IL18,0.269077345099702
CD8CM_HK2_Unstim,0.441634551679392
CD8CM_HK2_IL246,0.744605039689974
CD8CM_HK2_IL18,0.309032476924964
CD8CM_CD63_Unstim,0.293014509208796
CD8CM_CD63_IL246,0.160030179667463
CD8CM_CD63_IL18,0.358969099059525
CD8EM_VDAC1_Unstim,0.59915594767634
CD8EM_VDAC1_IL246,0.207281628656925
CD8EM_VDAC1_IL18,0.190520669931249
CD8EM_GLUT1_Unstim,0.177333404759712
CD8EM_GLUT1_IL246,0.334398388219887
CD8EM_GLUT1_IL18,0.947416316777446
CD8EM_CPT1a_Unstim,0.105057998428487
CD8EM_CPT1a_IL246,0.0589433654963126
CD8EM_CPT1a_IL18,0.47308164577615
CD8EM_pCREB_Unstim,0.234389186712822
CD8EM_pCREB_IL246,0.588092045381718
CD8EM_pCREB_IL18,0.320577483438795
CD8EM_pSTAT5_Unstim,0.544809569063388
CD8EM_pSTAT5_IL246,0.802728974419084
CD8EM_pP38_Unstim,0.984268314153986
CD8EM_pP38_IL18,0.246247500082917
CD8EM_pSTAT1_Unstim,1
CD8EM_pSTAT3_Unstim,0.196444400177141
CD8EM_pSTAT3_IL246,0.979272508784242
CD8EM_prpS6_Unstim,0.68202627682848
CD8EM_prpS6_IL246,0.118557780059861
CD8EM_prpS6_IL18,0.47308164577615
CD8EM_PD-L1_Unstim,0.972897011293104
CD8EM_PD-L1_IL246,0.31093731710863
CD8EM_PD-L1_IL18,0.356880976397518
CD8EM_CD44_Unstim,0.406882625717066
CD8EM_CD44_IL246,0.0928080082002197
CD8EM_CD44_IL18,0.356880976397518
CD8EM_pNFkB_Unstim,0.375967361943535
CD8EM_pNFkB_IL246,0.558164016835014
CD8EM_pNFkB_IL18,0.478026717100792
CD8EM_pERK1-2_Unstim,0.968115365835305
CD8EM_pERK1-2_IL246,0.635747529884173
CD8EM_pERK1-2_IL18,0.960151575468431
CD8EM_pSTAT6_Unstim,0.310449032807584
CD8EM_pSTAT6_IL246,0.400131393693264
CD8EM_pPLCg1_Unstim,0.0421020485417936
CD8EM_pPLCg1_IL246,0.815118054294526
CD8EM_pPLCg1_IL18,0.346546040659773
CD8EM_CXCR4_Unstim,0.155328869339081
CD8EM_CXCR4_IL246,0.830669304871287
CD8EM_CXCR4_IL18,0.193242624552938
CD8EM_CD62L_Unstim,0.676103468892576
